Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,segment_label,is_churned,churn_probability,churn_risk
16956,18,1,308.74,5,2,2,9,522,New Customers,0,0.0004094127,Low Risk
16957,239,2,416.64,2,3,2,7,232,Others,1,0.9996289,High Risk
16958,435,1,778.49,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
16959,87,1,117.35,3,2,1,6,321,Others,0,0.0004902948,Low Risk
16960,39,8,1990.88,4,5,4,13,454,Champions,0,0.00042543272,Low Risk
16961,116,3,794.56,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
16962,410,1,251.04,2,2,1,5,221,Lost,1,0.9996289,High Risk
16963,187,1,110.55,3,2,1,6,321,Others,1,0.9996289,High Risk
16964,733,2,207.85,1,3,1,5,131,Others,1,0.9996289,High Risk
16965,227,1,201.19,2,2,1,5,221,Lost,1,0.9996289,High Risk
16966,8,7,2154.97,5,4,4,13,544,Champions,0,0.00030680475,Low Risk
16967,189,1,319.02,3,2,2,7,322,Others,1,0.9996289,High Risk
16968,4,2,439.43,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
16969,39,3,650.41,4,3,3,10,433,Loyal Customers,0,0.00039627156,Low Risk
16970,626,1,71.4,1,2,1,4,121,Lost,1,0.9996289,High Risk
16971,38,1,357.21,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
16972,383,2,749.0,2,3,3,8,233,At Risk,1,0.9995913,High Risk
16973,386,1,127.0,2,2,1,5,221,Lost,1,0.9996289,High Risk
16974,523,2,365.5,1,3,2,6,132,Others,1,0.9996289,High Risk
16975,423,3,926.12,1,3,3,7,133,At Risk,1,0.99958855,High Risk
16976,267,1,251.52,2,2,1,5,221,Lost,1,0.9996289,High Risk
16977,395,4,496.0,2,4,2,8,242,Others,1,0.99974865,High Risk
16978,78,3,768.88,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
16979,4,9,2859.74,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
16980,255,3,1422.8300000000002,2,3,4,9,234,At Risk,1,0.9995535,High Risk
16982,61,1,384.06,3,2,2,7,322,Others,0,0.0004902948,Low Risk
16983,13,11,3490.53,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
16984,88,9,10350.53,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
16985,17,23,10923.16,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
16986,30,11,4888.75,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
16987,3,11,2521.4,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
16988,5,2,382.67,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
16989,7,6,1133.25,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
16990,219,2,344.0,2,3,2,7,232,Others,1,0.9996289,High Risk
16991,421,1,1041.21,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
16992,11,13,5476.5,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
16993,464,2,1950.95,1,3,4,8,134,At Risk,1,0.99940777,High Risk
16996,30,9,2123.61,4,5,4,13,454,Champions,0,0.00030680475,Low Risk
16997,288,3,702.0,2,3,3,8,233,At Risk,1,0.9995913,High Risk
16998,150,5,402.0,3,4,2,9,342,Potential Loyalists,1,0.9997578,High Risk
16999,23,2,484.82,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
17000,396,2,406.3,2,3,2,7,232,Others,1,0.9996289,High Risk
17001,1,19,6640.8,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17002,86,7,2571.55,3,4,4,11,344,Loyal Customers,0,0.00030059286,Low Risk
17003,402,4,828.21,2,4,3,9,243,At Risk,1,0.99966633,High Risk
17004,46,4,2324.36,4,4,4,12,444,Champions,0,0.0001757982,Low Risk
17005,471,2,622.36,1,3,3,7,133,At Risk,1,0.9996289,High Risk
17006,5,8,1635.27,5,5,4,14,554,Champions,0,0.00067572953,Low Risk
17007,51,7,1120.1,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
17008,429,1,81.36,1,2,1,4,121,Lost,1,0.9996289,High Risk
17009,551,1,242.06,1,2,1,4,121,Lost,1,0.9996289,High Risk
17010,18,1,195.36,5,2,1,8,521,New Customers,0,0.0004902948,Low Risk
17011,30,3,671.7,4,3,3,10,433,Loyal Customers,0,0.00038715638,Low Risk
17012,725,1,360.61,1,2,2,5,122,Lost,1,0.9996289,High Risk
17014,8,3,583.4300000000001,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
17015,29,3,1838.61,4,3,4,11,434,Loyal Customers,0,0.00028684916,Low Risk
17016,577,1,552.4,1,2,2,5,122,Lost,1,0.9996289,High Risk
17017,3,29,12576.99,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17018,41,6,2287.7,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
17019,11,11,3602.29,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17020,542,2,935.62,1,3,3,7,133,At Risk,1,0.99958855,High Risk
17021,442,6,1182.22,1,4,3,8,143,At Risk,1,0.99973327,High Risk
17022,31,2,260.0,4,3,1,8,431,Potential Loyalists,0,0.0004902948,Low Risk
17023,417,3,800.18,1,3,3,7,133,At Risk,1,0.99958855,High Risk
17024,45,3,95.85,4,3,1,8,431,Potential Loyalists,0,0.0004902948,Low Risk
17025,61,5,1349.67,3,4,4,11,344,Loyal Customers,0,0.0005742936,Low Risk
17026,185,3,175.82999999999998,3,3,1,7,331,Potential Loyalists,1,0.9996289,High Risk
17027,79,9,1310.63,3,5,4,12,354,Loyal Customers,0,0.00042820536,Low Risk
17028,581,3,1593.83,1,3,4,8,134,At Risk,1,0.9996271,High Risk
17029,111,7,2137.3,3,4,4,11,344,Loyal Customers,1,0.9995865,High Risk
17030,64,1,146.87,3,2,1,6,321,Others,0,0.0004902948,Low Risk
17031,12,6,2773.85,5,4,4,13,544,Champions,0,0.0002199083,Low Risk
17032,548,8,2984.32,1,5,5,11,155,At Risk,1,0.99942315,High Risk
17033,86,4,1332.79,3,4,4,11,344,Loyal Customers,0,0.000428795,Low Risk
17034,16,5,1276.42,5,4,4,13,544,Champions,0,0.00042820536,Low Risk
17035,246,4,613.59,2,4,3,9,243,At Risk,1,0.9996991,High Risk
17036,383,1,176.9,2,2,1,5,221,Lost,1,0.9996289,High Risk
17037,88,1,1267.32,3,2,4,9,324,Others,0,0.00028871957,Low Risk
17038,30,2,743.17,4,3,3,10,433,Loyal Customers,0,0.00037169023,Low Risk
17039,604,1,1954.99,1,2,4,7,124,Cant Lose Them,1,0.99940777,High Risk
17040,138,2,463.25,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
17041,27,6,1655.2,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
17042,3,5,1036.58,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
17043,32,8,2593.65,4,5,4,13,454,Champions,0,0.0002199083,Low Risk
17044,25,12,11962.3,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17045,113,5,827.6800000000001,3,4,3,10,343,Loyal Customers,1,0.99973327,High Risk
17046,157,5,1906.07,3,4,4,11,344,Loyal Customers,1,0.9996159,High Risk
17047,85,6,2289.23,3,4,4,11,344,Loyal Customers,0,0.00030059286,Low Risk
17048,118,7,2071.68,3,4,4,11,344,Loyal Customers,1,0.9995865,High Risk
17049,3,19,9942.53,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17050,96,11,4648.59,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
17051,194,4,706.49,2,4,3,9,243,At Risk,1,0.9996685,High Risk
17052,28,1,399.09,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
17053,131,1,498.48,3,2,2,7,322,Others,1,0.9996289,High Risk
17054,28,5,1356.33,4,4,4,12,444,Champions,0,0.00042017346,Low Risk
17055,446,1,232.85,1,2,1,4,121,Lost,1,0.9996289,High Risk
17056,738,1,128.60000000000002,1,2,1,4,121,Lost,1,0.9996289,High Risk
17057,596,1,294.74,1,2,2,5,122,Lost,1,0.9996289,High Risk
17058,82,3,1179.89,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
17059,30,9,4864.57,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17060,266,1,234.24,2,2,1,5,221,Lost,1,0.9996289,High Risk
17061,74,11,5232.2300000000005,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
17062,314,6,889.75,2,4,3,9,243,At Risk,1,0.99973327,High Risk
17063,21,13,3638.53,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17064,59,3,855.45,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
17065,638,2,194.7,1,3,1,5,131,Others,1,0.9996289,High Risk
17066,726,1,228.34,1,2,1,4,121,Lost,1,0.9996289,High Risk
17067,725,3,454.54,1,3,2,6,132,Others,1,0.9996289,High Risk
17068,12,47,8987.68,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17069,28,14,5517.2300000000005,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17070,114,2,437.42,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
17071,28,13,3793.71,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17072,625,1,273.35,1,2,1,4,121,Lost,1,0.9996289,High Risk
17073,18,4,1446.09,5,4,4,13,544,Champions,0,0.0005402381,Low Risk
17074,563,1,203.05,1,2,1,4,121,Lost,1,0.9996289,High Risk
17075,18,10,2236.63,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
17076,36,6,1242.75,4,4,4,12,444,Champions,0,0.00042820536,Low Risk
17077,578,1,306.0,1,2,2,5,122,Lost,1,0.9996289,High Risk
17078,36,2,378.2,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
17079,78,1,118.8,3,2,1,6,321,Others,0,0.0004902948,Low Risk
17080,22,7,957.53,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
17081,25,6,949.39,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
17082,33,6,4732.03,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
17083,109,9,4049.79,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
17084,35,3,5001.21,4,3,5,12,435,Loyal Customers,0,0.0001757982,Low Risk
17085,123,28,7847.67,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
17086,7,6,2050.08,5,4,4,13,544,Champions,0,0.00030680475,Low Risk
17087,738,1,221.53,1,2,1,4,121,Lost,1,0.9996289,High Risk
17088,28,4,1991.01,4,4,4,12,444,Champions,0,0.00034011158,Low Risk
17089,386,1,128.45,2,2,1,5,221,Lost,1,0.9996289,High Risk
17090,4,13,3080.1800000000003,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17091,3,19,7495.75,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17092,50,11,5511.41,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17093,593,1,235.88,1,2,1,4,121,Lost,1,0.9996289,High Risk
17094,322,2,402.2000000000001,2,3,2,7,232,Others,1,0.9996289,High Risk
17095,23,7,2572.25,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
17096,15,11,3697.93,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17097,2,9,1143.36,5,5,3,13,553,Loyal Customers,0,0.00056754524,Low Risk
17098,382,3,591.0699999999999,2,3,2,7,232,Others,1,0.9996289,High Risk
17099,533,1,582.17,1,2,2,5,122,Lost,1,0.9996289,High Risk
17100,18,2,971.74,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
17101,10,7,2507.05,5,4,4,13,544,Champions,0,0.0002199083,Low Risk
17102,262,1,25.5,2,2,1,5,221,Lost,1,0.9996289,High Risk
17103,722,1,424.3,1,2,2,5,122,Lost,1,0.9996289,High Risk
17104,424,1,474.03,1,2,2,5,122,Lost,1,0.9996289,High Risk
17105,159,2,665.78,3,3,3,9,333,Loyal Customers,1,0.9995409,High Risk
17106,389,1,481.58,2,2,2,6,222,Lost,1,0.9996289,High Risk
17107,33,10,16052.72,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17108,664,1,174.95,1,2,1,4,121,Lost,1,0.9996289,High Risk
17109,29,8,1291.71,4,5,4,13,454,Champions,0,0.00042820536,Low Risk
17110,165,3,499.9,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
17111,47,2,459.58,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
17112,503,1,197.57,1,2,1,4,121,Lost,1,0.9996289,High Risk
17113,574,6,2305.59,1,4,4,9,144,At Risk,1,0.99942315,High Risk
17114,6,8,801.12,5,5,3,13,553,Loyal Customers,0,0.00056754524,Low Risk
17115,8,7,2761.49,5,4,4,13,544,Champions,0,0.0002199083,Low Risk
17116,648,1,389.78,1,2,2,5,122,Lost,1,0.9996289,High Risk
17117,288,1,116.2,2,2,1,5,221,Lost,1,0.9996289,High Risk
17118,318,1,157.02,2,2,1,5,221,Lost,1,0.9996289,High Risk
17119,3,2,606.91,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
17120,233,1,307.46,2,2,2,6,222,Lost,1,0.9996289,High Risk
17121,403,1,314.74,2,2,2,6,222,Lost,1,0.9996289,High Risk
17122,119,4,570.5,3,4,2,9,342,Potential Loyalists,1,0.9996991,High Risk
17123,162,3,977.17,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
17124,185,1,294.24,3,2,2,7,322,Others,1,0.9996289,High Risk
17125,50,1,230.5,4,2,1,7,421,New Customers,0,0.0004902948,Low Risk
17126,152,9,2016.43,3,5,4,12,354,Loyal Customers,1,0.99943477,High Risk
17127,429,5,1155.0300000000002,1,4,3,8,143,At Risk,1,0.99973327,High Risk
17128,335,1,157.09,2,2,1,5,221,Lost,1,0.9996289,High Risk
17129,520,1,31.85,1,2,1,4,121,Lost,1,0.9996289,High Risk
17131,5,5,2463.17,5,4,4,13,544,Champions,0,0.0002199083,Low Risk
17132,452,2,1220.91,1,3,4,8,134,At Risk,1,0.99958855,High Risk
17133,16,12,14622.33,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17134,107,3,625.3,3,3,3,9,333,Loyal Customers,1,0.9995555,High Risk
17135,16,10,1722.18,5,5,4,14,554,Champions,0,0.00067572953,Low Risk
17136,662,1,231.68,1,2,1,4,121,Lost,1,0.9996289,High Risk
17137,416,6,1099.81,1,4,3,8,143,At Risk,1,0.99973327,High Risk
17138,276,7,4417.27,2,4,5,11,245,At Risk,1,0.99942315,High Risk
17139,16,25,19566.76,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17140,247,1,454.12,2,2,2,6,222,Lost,1,0.9996289,High Risk
17141,418,4,727.58,1,4,3,8,143,At Risk,1,0.99972314,High Risk
17142,239,4,1275.25,2,4,4,10,244,At Risk,1,0.9995732,High Risk
17143,417,2,880.97,1,3,3,7,133,At Risk,1,0.99958855,High Risk
17144,1,2,984.57,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
17145,513,4,3120.91,1,4,5,10,145,At Risk,1,0.9992785,High Risk
17146,106,13,5852.64,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
17147,23,9,3199.95,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17148,52,1,124.88,4,2,1,7,421,New Customers,0,0.0004902948,Low Risk
17149,451,1,143.10000000000002,1,2,1,4,121,Lost,1,0.9996289,High Risk
17150,377,6,1357.95,2,4,4,10,244,At Risk,1,0.9996112,High Risk
17151,735,1,231.90000000000003,1,2,1,4,121,Lost,1,0.9996289,High Risk
17152,195,4,2016.5,2,4,4,10,244,At Risk,1,0.99948275,High Risk
17153,24,1,213.78,4,2,1,7,421,New Customers,0,0.0004902948,Low Risk
17154,75,1,329.34,3,2,2,7,322,Others,0,0.0004902948,Low Risk
17155,18,7,892.46,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
17156,492,1,591.87,1,2,2,5,122,Lost,1,0.9996289,High Risk
17157,8,19,5151.9,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17158,32,5,1980.0,4,4,4,12,444,Champions,0,0.00042543272,Low Risk
17159,22,5,2099.59,4,4,4,12,444,Champions,0,0.00030680475,Low Risk
17160,31,17,10209.16,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17161,444,1,856.01,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
17162,29,10,1715.46,4,5,4,13,454,Champions,0,0.00067572953,Low Risk
17163,22,4,699.78,4,4,3,11,443,Loyal Customers,0,0.00060234265,Low Risk
17164,33,7,2467.35,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
17165,284,6,1794.32,2,4,4,10,244,At Risk,1,0.9997583,High Risk
17166,39,2,206.34,4,3,1,8,431,Potential Loyalists,0,0.0004902948,Low Risk
17167,380,3,867.11,2,3,3,8,233,At Risk,1,0.99958855,High Risk
17168,499,1,400.2,1,2,2,5,122,Lost,1,0.9996289,High Risk
17169,58,3,1156.73,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
17170,374,2,178.68,2,3,1,6,231,Others,1,0.9996289,High Risk
17171,289,2,384.59,2,3,2,7,232,Others,1,0.9996289,High Risk
17172,79,3,956.57,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
17173,5,8,3766.6,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17174,218,1,59.9,2,2,1,5,221,Lost,1,0.9996289,High Risk
17175,44,4,1443.69,4,4,4,12,444,Champions,0,0.0005402381,Low Risk
17176,202,3,902.32,2,3,3,8,233,At Risk,1,0.99958855,High Risk
17177,505,1,119.5,1,2,1,4,121,Lost,1,0.9996289,High Risk
17178,731,1,432.96,1,2,2,5,122,Lost,1,0.9996289,High Risk
17179,178,6,1507.26,3,4,4,11,344,Loyal Customers,1,0.9997583,High Risk
17180,56,11,2236.77,4,5,4,13,454,Champions,0,0.0002199083,Low Risk
17181,57,3,309.85,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
17182,423,2,321.3,1,3,2,6,132,Others,1,0.9996289,High Risk
17183,8,6,3347.31,5,4,5,14,545,Champions,0,0.0002199083,Low Risk
17184,569,2,198.41000000000005,1,3,1,5,131,Others,1,0.9996289,High Risk
17185,592,3,229.46,1,3,1,5,131,Others,1,0.9996289,High Risk
17186,47,2,144.0,4,3,1,8,431,Potential Loyalists,0,0.0004902948,Low Risk
17187,227,2,467.71,2,3,2,7,232,Others,1,0.9996289,High Risk
17188,11,13,4592.93,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17189,106,5,953.63,3,4,3,10,343,Loyal Customers,1,0.99973327,High Risk
17190,59,7,1726.57,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
17191,28,15,4310.34,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17192,536,1,75.28,1,2,1,4,121,Lost,1,0.9996289,High Risk
17193,36,9,2310.04,4,5,4,13,454,Champions,0,0.0002199083,Low Risk
17194,274,3,812.5,2,3,3,8,233,At Risk,1,0.99958855,High Risk
17195,655,1,562.98,1,2,2,5,122,Lost,1,0.9996289,High Risk
17196,428,1,327.75,1,2,2,5,122,Lost,1,0.9996289,High Risk
17197,30,1,1013.01,4,2,3,9,423,New Customers,0,0.00036926035,Low Risk
17198,24,3,692.22,4,3,3,10,433,Loyal Customers,0,0.00037169023,Low Risk
17199,582,1,135.04000000000002,1,2,1,4,121,Lost,1,0.9996289,High Risk
17200,387,4,356.71,2,4,2,8,242,Others,1,0.99974865,High Risk
17201,54,4,1143.1,4,4,3,11,443,Loyal Customers,0,0.0005984058,Low Risk
17202,421,1,160.65,1,2,1,4,121,Lost,1,0.9996289,High Risk
17203,36,10,5564.09,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17204,175,9,5504.6900000000005,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
17205,54,3,999.35,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
17206,53,1,204.24,4,2,1,7,421,New Customers,0,0.0004902948,Low Risk
17207,652,1,292.62,1,2,2,5,122,Lost,1,0.9996289,High Risk
17208,396,1,111.15,2,2,1,5,221,Lost,1,0.9996289,High Risk
17209,649,3,595.7,1,3,2,6,132,Others,1,0.9996289,High Risk
17210,393,1,251.72,2,2,1,5,221,Lost,1,0.9996289,High Risk
17211,27,13,3773.35,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17212,253,3,794.41,2,3,3,8,233,At Risk,1,0.99958855,High Risk
17213,40,13,4869.400000000001,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17214,60,6,1059.12,3,4,3,10,343,Loyal Customers,0,0.0007484747,Low Risk
17215,464,1,186.15,1,2,1,4,121,Lost,1,0.9996289,High Risk
17216,554,1,63.6,1,2,1,4,121,Lost,1,0.9996289,High Risk
17217,234,2,210.1,2,3,1,6,231,Others,1,0.9996289,High Risk
17218,4,18,3891.39,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17219,32,2,259.13,4,3,1,8,431,Potential Loyalists,0,0.0004902948,Low Risk
17220,24,21,4457.31,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17221,7,5,976.62,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
17222,65,6,1579.51,3,4,4,11,344,Loyal Customers,0,0.00092350127,Low Risk
17223,310,3,558.04,2,3,2,7,232,Others,1,0.9996289,High Risk
17224,501,1,100.86,1,2,1,4,121,Lost,1,0.9996289,High Risk
17225,582,1,131.15,1,2,1,4,121,Lost,1,0.9996289,High Risk
17226,309,3,895.47,2,3,3,8,233,At Risk,1,0.99958855,High Risk
17227,19,12,1878.93,5,5,4,14,554,Champions,0,0.00042543272,Low Risk
17228,16,13,2820.03,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
17229,96,2,318.76,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
17230,264,18,9388.49,2,5,5,12,255,At Risk,1,0.99921155,High Risk
17231,12,25,7064.8,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17232,3,2,417.77,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
17233,35,3,560.86,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
17234,183,1,149.89,3,2,1,6,321,Others,1,0.9996289,High Risk
17235,25,8,1562.98,4,5,4,13,454,Champions,0,0.00067572953,Low Risk
17236,13,12,1929.26,5,5,4,14,554,Champions,0,0.00042543272,Low Risk
17237,11,4,994.13,5,4,3,12,543,Loyal Customers,0,0.0004537362,Low Risk
17238,3,32,7331.67,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17239,313,4,1189.45,2,4,3,9,243,At Risk,1,0.99966633,High Risk
17240,596,1,130.6,1,2,1,4,121,Lost,1,0.9996289,High Risk
17241,385,12,2736.64,2,5,4,11,254,At Risk,1,0.99942315,High Risk
17242,108,5,2889.28,3,4,4,11,344,Loyal Customers,1,0.99942315,High Risk
17243,1,69,20203.58,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17244,53,5,1826.04,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
17245,205,2,371.63,2,3,2,7,232,Others,1,0.9996289,High Risk
17246,547,2,38.92,1,3,1,5,131,Others,1,0.9996289,High Risk
17247,15,1,280.09000000000003,5,2,1,8,521,New Customers,0,0.0004902948,Low Risk
17248,120,2,500.54,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
17249,429,1,68.03,1,2,1,4,121,Lost,1,0.9996289,High Risk
17250,4,2,381.97,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
17251,363,3,798.98,2,3,3,8,233,At Risk,1,0.99958855,High Risk
17252,117,2,348.91,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
17253,18,1,178.26,5,2,1,8,521,New Customers,0,0.0004902948,Low Risk
17254,5,3,469.48,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
17255,41,4,781.7,4,4,3,11,443,Loyal Customers,0,0.0005984058,Low Risk
17256,107,5,498.93,3,4,2,9,342,Potential Loyalists,1,0.9997578,High Risk
17257,436,2,189.78,1,3,1,5,131,Others,1,0.9996289,High Risk
17258,397,2,417.3,2,3,2,7,232,Others,1,0.9996289,High Risk
17259,148,6,1452.39,3,4,4,11,344,Loyal Customers,1,0.9997583,High Risk
17260,411,1,120.95,1,2,1,4,121,Lost,1,0.9996289,High Risk
17261,510,1,221.59,1,2,1,4,121,Lost,1,0.9996289,High Risk
17262,52,11,2488.76,4,5,4,13,454,Champions,0,0.0002199083,Low Risk
17263,208,1,63.440000000000005,2,2,1,5,221,Lost,1,0.9996289,High Risk
17264,424,1,268.28,1,2,1,4,121,Lost,1,0.9996289,High Risk
17265,139,2,550.01,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
17266,2,5,501.72,5,4,2,11,542,Potential Loyalists,0,0.0008244051,Low Risk
17267,127,2,317.2,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
17268,108,11,1733.89,3,5,4,12,354,Loyal Customers,1,0.99966955,High Risk
17269,386,1,491.81,2,2,2,6,222,Lost,1,0.9996289,High Risk
17270,469,2,601.4499999999999,1,3,2,6,132,Others,1,0.9996289,High Risk
17271,736,1,204.3,1,2,1,4,121,Lost,1,0.9996289,High Risk
17272,42,4,2148.63,4,4,4,12,444,Champions,0,0.00024526936,Low Risk
17273,424,1,141.12,1,2,1,4,121,Lost,1,0.9996289,High Risk
17274,35,2,573.22,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
17275,383,1,114.1,2,2,1,5,221,Lost,1,0.9996289,High Risk
17276,402,1,502.49,2,2,2,6,222,Lost,1,0.9996289,High Risk
17277,228,2,1065.35,2,3,3,8,233,At Risk,1,0.99958855,High Risk
17278,241,2,271.24,2,3,1,6,231,Others,1,0.9996289,High Risk
17279,58,1,187.83,4,2,1,7,421,New Customers,0,0.0004902948,Low Risk
17280,438,1,118.86,1,2,1,4,121,Lost,1,0.9996289,High Risk
17281,374,6,797.8499999999999,2,4,3,9,243,At Risk,1,0.99973327,High Risk
17282,130,5,2308.54,3,4,4,11,344,Loyal Customers,1,0.99942315,High Risk
17283,379,1,188.46,2,2,1,5,221,Lost,1,0.9996289,High Risk
17284,60,8,2788.06,3,5,4,12,354,Loyal Customers,0,0.0002199083,Low Risk
17285,628,2,407.94,1,3,2,6,132,Others,1,0.9996289,High Risk
17286,22,3,389.18,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
17287,26,21,3826.86,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
17288,9,11,2468.43,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
17289,32,9,2041.8,4,5,4,13,454,Champions,0,0.00030680475,Low Risk
17290,4,8,1487.96,5,5,4,14,554,Champions,0,0.00067572953,Low Risk
17291,308,1,550.8000000000001,2,2,2,6,222,Lost,1,0.9996289,High Risk
17292,472,2,271.75,1,3,1,5,131,Others,1,0.9996289,High Risk
17293,8,17,3750.63,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
17294,669,2,467.79,1,3,2,6,132,Others,1,0.9996289,High Risk
17295,29,3,547.0,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
17296,730,1,338.13,1,2,2,5,122,Lost,1,0.9996289,High Risk
17297,17,1,128.18,5,2,1,8,521,New Customers,0,0.0004902948,Low Risk
17298,101,5,954.26,3,4,3,10,343,Loyal Customers,1,0.99973327,High Risk
17299,12,6,993.23,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
17300,391,2,393.64,2,3,2,7,232,Others,1,0.9996289,High Risk
